event_id,event_type,effective_year,district_name,parent_district,child_district,reason_code,reason_description
bc733457-62fc-4019-8184-19b25e745356,SPLIT,1991,Dausa,Jaipur,Dausa,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
cf328dfe-4b6a-472c-815e-c4145cabe5e9,SPLIT,2022,,Nellore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d6200a85-6829-4480-b995-6cb31902f15b,SPLIT,2019,Kallakurichi,Viluppuram,Kallakurichi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e064d174-97cf-4193-9b31-45758f568232,SPLIT,2016,Bhadradri Kothagudem,Khammam,Bhadradri Kothagudem,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2015d866-1a6a-4854-9944-99583b5a2d81,NEW_DISTRICT,2016,Nirmal,Adilabad,Nirmal,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
3e92238c-cff7-4d14-8c3f-0754ca3926a2,SPLIT,2023,,Nagaur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
435d3122-5b8c-41f1-8d87-881f1ea414aa,SPLIT,1992,,Patiala,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d47b69fa-c7ab-4c53-9763-6f69b6203766,NEW_DISTRICT,2016,Kumuram Bheem,Adilabad,Kumuram Bheem,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
e846d6c4-8227-49a0-9b54-6c9a268c783b,SPLIT,2012,,Surguja,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ff6e887c-b959-428f-bd9c-a8bfb271247d,SPLIT,2006,Reasi,Udhampur,Reasi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
14364838-1057-4f6c-851b-51c86f216901,SPLIT,2012,,South West,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6c1c85d0-d33c-46e5-bef8-7eabb2d3a6a2,SPLIT,1994,Sheikhpura,Munger,Sheikhpura,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
85a3c612-4551-4a10-82a3-0ed0bbc8810a,SPLIT,1998,,Bilaspur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
89e59207-8c24-4423-9e7b-b4795b177337,SPLIT,1981,Dumka,Santhal Parganas,Dumka,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
e21b434e-3fdb-4452-b8fe-818493c5f000,NEW_DISTRICT,1968,Rajauri,,Rajauri,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0fbacdf7-ceaf-4c70-9557-068b0f7b6ec9,SPLIT,2014,Alipurduar,Jalpaiguri,Alipurduar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
10ad8586-0c4b-4973-b820-283218834f06,SPLIT,1998,,Banda,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
213dac28-bdcd-4728-a2c9-7ebc3869fc60,NEW_DISTRICT,2013,Morbi,,Morbi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
565b2b50-44f3-4189-99ba-725df12ab2cd,SPLIT,1993,,Balasore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5bd785d4-da82-4108-8bbd-174fd6f94102,SPLIT,2003,,Kamrup,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b1ec38d1-20de-44ba-bf8d-46c456af33fb,SPLIT,1981,Kanpur-nagar,Kanpur,Kanpur-nagar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ca80deb0-03e4-44a2-8660-43dccc7641fa,SPLIT,1997,Fatehabad,Hisar,Fatehabad,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
dc325f99-0756-4bb5-9b0e-59e471361d0f,SPLIT,1975,Sirsa,Hisar,Sirsa,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e3bae7c0-4233-491d-9deb-25193eb5b82f,NEW_DISTRICT,2021,,Naga Hills,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
edc36787-9465-46e5-b75d-ee7d0865ba11,SPLIT,1989,,Mainpuri,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
02cd6089-51cd-43d0-9c64-a967f6d14876,SPLIT,2015,Biswanath,Sonitpur,Biswanath,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
37609cda-55b7-4be3-a0ba-549dc5d09f05,SPLIT,2019,,Lunglei,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
639c1a17-be2b-4c6d-a2cf-36b298b39721,SPLIT,1994,Kushinagar,Deoria,Kushinagar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
66683bcf-7290-4b62-909b-378cb3bfad3a,SPLIT,1991,,Thanjavur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8876f483-0ba1-4e6f-8eab-d7c429d1c2d5,NEW_DISTRICT,2019,,Vellore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
cb1742da-d2b6-4a9b-855b-19c5d40812fc,NEW_DISTRICT,2012,,North Tripura,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
dc1ec3de-de22-46ba-81f7-90399134a3f4,NEW_DISTRICT,2020,Gaurela-pendra-marwahi,Bilaspur,Gaurela-pendra-marwahi,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
fac7263d-3634-4124-80ab-47d5b6c97795,SPLIT,1989,Tawang,West Kameng,Tawang,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
192c9eed-4e35-47f0-adbc-b7a05de3277b,SPLIT,2022,,East Godavari,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
441a2429-56eb-4d02-ac5d-e8221f98dfc1,NEW_DISTRICT,1985,Dindigul Anna,Madurai,Dindigul Anna,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
4f37734f-4cbb-48a6-bc49-967847dab68b,SPLIT,1982,,Idukki,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
582be224-5352-47f5-9689-1ba4c98cdf3f,SPLIT,2011,,Budaun,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
61217905-1340-4e68-9bc7-ebdd74f58406,SPLIT,1997,Navsari,Valsad,Navsari,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
679cf4a9-f7c1-458a-9651-7d320d20ea0d,NEW_DISTRICT,1972,Chhimtuipui,,Chhimtuipui,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
7732d2d6-c7db-4f1d-a98f-08188489c220,SPLIT,2013,,Surendranagar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
baffbecd-946b-45f8-b64d-e5a507d39d0a,SPLIT,2007,,Bastar,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
dd01e377-8bb0-4e96-86d4-d5636393b0c0,NEW_DISTRICT,2018,Lepa Rada,Lower Siang,Lepa Rada,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
df464bef-ba47-4145-a444-ebaadfcda4a8,SPLIT,1993,,Cuttack,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ec48ce6a-3b44-423d-bf58-69e4259c07bd,SPLIT,1997,Kaushambi,Allahabad,Kaushambi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
48a812b1-0633-495d-9458-05f9abfea779,SPLIT,2016,,Nizamabad,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
4934b3f5-156f-4c91-852c-f5f768891c63,NEW_DISTRICT,1992,Fatehgarh Sahib,Hoshiarpur,Fatehgarh Sahib,NO_INTERSECTION,Geometries exist but do not spatially intersect.
4bb09585-bdac-4579-97a9-a32e3d944ba5,SPLIT,2019,,Vellore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6e213d3a-f420-45fa-b314-443f1512d5d4,SPLIT,1966,Valsad,Surat,Valsad,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a1ff70c7-ca4d-4d47-98a4-18743a7350ba,SPLIT,2001,Lower Dibang Valley,Dibang Valley,Lower Dibang Valley,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ab0d18d1-dc72-48de-aa24-66694e1ba056,SPLIT,1997,Gadag,Dharwad,Gadag,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d166799c-8c31-4f8a-8077-d31ecc6dd0e9,SPLIT,2023,,Jaipur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
04c1734d-f090-4535-81c8-a5bd38e42035,SPLIT,1987,,Tirap,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
7650137b-57b7-43e6-818c-cea21ff9b2ef,SPLIT,1960,,Tehri Garhwal,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
be2b3b82-da4f-445e-a1e7-359a0071e852,SPLIT,1991,,Dhanbad,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
c0546caa-414c-4194-bbae-689362bad9b4,NEW_DISTRICT,2016,Yadadri Bhuvanagiri,Nalgonda,Yadadri Bhuvanagiri,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
e861228e-b890-4912-a330-f7fb299a4227,SPLIT,2012,,East,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0c159886-6d3a-4135-b0cd-d8765ac2f5bc,SPLIT,1973,Rajnandgaon,Durg,Rajnandgaon,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
46115908-bd46-4813-b9f2-cdd5a99bf837,SPLIT,1989,,Ambala,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
65725bc7-906d-4fb9-96c3-d035b8be7a01,SPLIT,2008,,Etah,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
79d9240e-a2c9-4d7e-a4ba-25e17dd66d02,SPLIT,1980,Dibang Valley,Lohit,Dibang Valley,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
80b1b52b-56ae-4d57-9f93-8c7b4f4eab34,SPLIT,2010,,Raebareli,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
cad89170-fc17-4191-8ae1-4763ec902a5e,NEW_DISTRICT,2014,Namsai,Lohit,Namsai,NO_INTERSECTION,Geometries exist but do not spatially intersect.
eb364376-675c-4d9f-b9f1-da2fcfaaeb3f,SPLIT,2008,,Gurgaon,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ee939ef9-2f17-43a8-ad10-bb74395ae5db,SPLIT,2017,Kalimpong,Darjiling,Kalimpong,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f3593a63-89fe-4656-bf0b-bb5a1796152d,SPLIT,1992,,Lower Subansiri,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
1cd9069e-c16e-41bf-955f-22f7d599cf99,NEW_DISTRICT,1974,,Andaman and Nicobar Islands,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2142d8ac-21b3-4c0b-bf62-a3f46f1dc203,SPLIT,1960,,Almora,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
216704d8-1894-4b66-af4d-bb54e0e00f6b,NEW_DISTRICT,1957,Cannanore,,Cannanore,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
38f93825-bb57-4af7-9795-224ef051a024,SPLIT,1960,Pithoragarh,Almora,Pithoragarh,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
59c0ebfd-dd48-425f-987a-70f6448ba177,SPLIT,1989,Hailakandi,Cachar,Hailakandi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
67d80f13-1647-4ee9-84ac-ca0f16ee864e,SPLIT,1997,Baghpat,Meerut,Baghpat,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a85f9dd0-6c30-4c42-b562-4ee6356464da,SPLIT,1973,,Karnal,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ac81a85e-8023-4527-aed4-6a5cf320e1fe,SPLIT,2016,Siddipet,Karimnagar,Siddipet,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
adfed07f-6b8c-44fd-a297-3d525af6d359,NEW_DISTRICT,1989,Firozabad,,Firozabad,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ded82ccb-daa2-4249-b063-5ab46d6b11e8,SPLIT,2006,Tarn Taran,Amritsar,Tarn Taran,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f0a29bfa-4a71-4c13-a159-afae6058cee3,SPLIT,1966,,Kangra,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
363094ba-a37d-4507-b694-afb3c1bcde25,SPLIT,1960,,Mahasu,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5cc3732f-1f48-4d86-90c4-d0bcd4a96116,SPLIT,1991,Buxar,Bhojpur,Buxar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
60304913-f813-4e77-8cb8-322307509d90,SPLIT,1953,Khammam,Warangal,Khammam,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8c42c5f4-dc3e-477c-a32b-baffb71e7f0b,NEW_DISTRICT,2016,Peddapalli,Karimnagar,Peddapalli,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
9d04dcbc-0988-4aa1-97ef-29607e0ba335,SPLIT,2003,,Jhabua,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b156d368-4bd3-4e95-8599-bbdd40f7781d,NEW_DISTRICT,1993,Sonapur,Balasore,Sonapur,NO_INTERSECTION,Geometries exist but do not spatially intersect.
fbb10e75-9b47-4ce9-83f4-04e665e1e9ca,SPLIT,2012,Gariyaband,Raipur,Gariyaband,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2748cdde-96cc-4bc1-a640-e9181d6f7f96,SPLIT,1972,Vaishali,Muzaffarpur,Vaishali,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
3a267111-e36c-44de-b30e-8f2aa406ae27,SPLIT,1995,,Jullundur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
466bf67d-da5b-4a3a-a345-519fc2f1b766,NEW_DISTRICT,1956,,Jammu and Kashmir,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
652601be-cf2d-4e0f-808b-99a7cd84ed44,SPLIT,2014,Namsai,Lohit,Namsai,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
894a3ac5-0dae-4a65-b824-6ff8b2672b50,NEW_DISTRICT,1998,Dantewada,Bastar,Dantewada,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
c376ba7b-b43f-4658-8e3d-ae133a859646,NEW_DISTRICT,1988,Siddharthnagar,Basti,Siddharthnagar,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
00fd30f3-159b-4782-89b2-05a3f3e8e632,SPLIT,1973,Mon,Tuensang,Mon,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
010a97d3-a255-4fd8-a610-fa81e819f64c,NEW_DISTRICT,1956,Ladakh,Jammu and Kashmir,Ladakh,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
0b509387-7355-43b5-9ba0-d81eae13ad22,NEW_DISTRICT,1997,North,Delhi,North,NO_TARGET_GEOMETRY,Target district lacks physical geometry at event time.
240ddb9a-db23-4fea-ae17-ff8821030ee9,SPLIT,1993,Anugul,Dhenkanal,Anugul,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
2a569b6d-eb34-4713-932d-25aaafe150ba,SPLIT,2016,Noney,Manipur West,Noney,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8078f55b-a84c-4e64-933c-aac3be414519,SPLIT,1992,,East Khasi Hills,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a34946a6-19b4-4575-b2a1-e7d7d73a28b1,NEW_DISTRICT,1997,Thiruvallur,,Thiruvallur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
afe4b946-11a5-48eb-847d-fde2f0c361cd,NEW_DISTRICT,1983,Imphal,Manipur Central,Imphal,NO_INTERSECTION,Geometries exist but do not spatially intersect.
bc002874-3f31-4bf1-a190-8c55f596211b,NEW_DISTRICT,2022,,East Godavari,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
caee3e28-8614-4d11-8812-65c5dd9d1372,SPLIT,1972,Bhiwani,Hisar,Bhiwani,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
552c57fc-62d6-458a-b8c5-17225c8330d8,NEW_DISTRICT,1993,,Koraput,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
712d3eea-b4e0-479a-80ad-dd885086c6b7,NEW_DISTRICT,1997,Champawat,Pithoragarh,Champawat,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
95b91cc6-10eb-47b5-afc3-fe2c78636efb,NEW_DISTRICT,1985,,Ramanathapuram,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
b6533711-237f-4fdd-8c9c-f2ff1e65057e,SPLIT,2023,,Bharatpur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e1c61940-a1ee-4d04-853e-d6f83df63160,SPLIT,2015,,Kurung Kumey,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ec909699-7c97-48ce-9df8-02d01ca272c4,SPLIT,2004,,Barpeta,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
099a3a41-8311-4035-ab39-ba8031b0a7c6,SPLIT,1983,Jorhat,Sibsagar,Jorhat,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
1e446766-a638-40b2-b004-636104a2ff10,SPLIT,1991,,Udaipur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
250864af-ff79-4ef8-834c-2af32629f4f9,SPLIT,2020,Gaurela-pendra-marwahi,Bilaspur,Gaurela-pendra-marwahi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
251a597d-a7da-4e95-9eec-60dec842f7f9,SPLIT,2013,,Panch Mahals,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
64e6c5e7-4376-4a6f-8561-cc1ac2c508c4,SPLIT,2019,,,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
754f9688-809f-4283-9ca0-91e748342ec9,SPLIT,2023,,Jalore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
c53dcb64-5c5c-4944-b082-06bd861501e4,SPLIT,2019,Narayanpet,Mahabubnagar,Narayanpet,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
e81a56ee-abf8-4515-88d3-ca18bb76569b,SPLIT,2018,Shi Yomi,West Siang,Shi Yomi,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ec57aef8-c51f-4ad1-8882-0d75f7b3ac9a,SPLIT,1964,,Mahesana,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
001b4f47-1e20-4917-98f6-b25a7138951c,NEW_DISTRICT,2022,,Guntur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0b064fac-c400-4023-b045-5c3e1e5f3b29,SPLIT,2004,,Naga Hills,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
1426f5bc-9d52-42a6-aeb3-f1ffa13b100f,SPLIT,2022,,Srikakulam,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
45690733-4782-4bcc-9835-086319c7cab9,SPLIT,1989,,Lakhimpur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
47ee0c88-38cc-41b7-b7a6-c3dfe3ef6f05,SPLIT,1973,,Mokokchung,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5f9d355b-bb16-403f-ba23-0231f0064bbd,SPLIT,2022,,East Godavari,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6f67caab-1cce-4a45-aad7-0dd8d8219865,SPLIT,2003,Singrauli,Sidhi,Singrauli,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
cc96183f-ee74-4dc8-af9f-0223185da0c9,NEW_DISTRICT,1982,Pathanamthitta,,Pathanamthitta,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d0e20f52-5729-438d-9a6b-210affe3f1ee,SPLIT,2012,,North East,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
eb9379a9-781a-41d6-a92c-24b036ed0650,SPLIT,1997,,Basti,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0ad75e94-a14b-467d-820b-a25c432e4e5b,SPLIT,1997,Bageshwar,Almora,Bageshwar,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0f0ddbab-792c-4904-8b82-81d4eec82ab1,NEW_DISTRICT,2008,,Etah,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
38e23711-f444-4249-a4f5-f66d65e47c4b,SPLIT,1979,,Visakhapatnam,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8637da1c-cd35-491a-af53-37aedcd97709,SPLIT,1997,,Kheda,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
c019f07e-4a2b-448a-a935-9d9279d7c3b0,NEW_DISTRICT,1989,Bongaigaon,Goalpara,Bongaigaon,NO_INTERSECTION,Geometries exist but do not spatially intersect.
e0cf5dc5-144c-4e03-948b-6d560a934b1e,NEW_DISTRICT,1997,Bageshwar,Almora,Bageshwar,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
33adabb7-0206-4f06-af83-20a58470aa05,SPLIT,1998,Kanker,Bastar,Kanker,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
3f70c3cf-a409-4bc5-a9fd-7bd59ad56a06,SPLIT,2004,,Barpeta,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
4d63c4a4-e42e-4e5c-8cf9-cfbe11bf7b37,SPLIT,1994,Upper Siang,East Siang,Upper Siang,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5aae53d3-2827-4489-a574-5b51c7d3b9b0,SPLIT,1994,,East Siang,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5ed46932-200a-4d2c-9844-1c04b3617d55,SPLIT,1978,,Hyderabad,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
9a4f00f7-d4d0-4456-8dee-b0a06d517eaa,SPLIT,2016,,Medak,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a6b5d506-1f60-477e-af22-56455b003d62,NEW_DISTRICT,1995,Mahoba,Lalitpur,Mahoba,NO_INTERSECTION,Geometries exist but do not spatially intersect.
c895ec68-54be-4fca-9ce3-c112d7e32dff,SPLIT,1997,,Varanasi,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e8c78cbc-e8f4-4b57-bc11-53bbb0a7b1ee,SPLIT,2006,,,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f99a5980-751b-4228-adef-491e07139db1,NEW_DISTRICT,2021,,West,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
0271f61f-a9fe-43da-80e2-50c0b02ec05d,NEW_DISTRICT,1992,Papum Pare,Lower Subansiri,Papum Pare,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
5428b26f-3afa-4936-a4b0-ae7b8c20f833,SPLIT,2020,,Barpeta,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
6a831ce5-5a4d-43a1-ab14-7dc59f346d5f,SPLIT,1986,,Bangalore,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
78e935ae-3ab3-45ae-96fb-70dc9176242c,SPLIT,2001,Arwal,Jehanabad,Arwal,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
d5eff0cb-ff9d-4a66-b5ca-787f2a6ddacb,NEW_DISTRICT,1998,Janjgir - Champa,Bilaspur,Janjgir - Champa,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
ed9d9736-93d5-47e4-9028-724e53812f8a,SPLIT,2019,,Aizawl,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ee3cea57-3910-48b9-a09a-38e2e91dda8c,SPLIT,1995,,North Tripura,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f65a94f4-f9ff-4124-816b-378490787252,SPLIT,1986,,Tirunelveli,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
1f929630-8e04-4cc9-a267-f18d2d0c517a,SPLIT,2023,,Barmer,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5762e073-6c12-47f6-a6f6-773052f0ef43,SPLIT,1953,,Warangal,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
5e06a7e3-0acb-44f3-9f9a-7b05423df716,NEW_DISTRICT,2022,,West Godavari,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
706c7dc1-3d47-4244-a4cc-0488f9a56010,SPLIT,1960,Kinnaur,Mahasu,Kinnaur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
8e1c5f5e-ee37-4c65-8121-f58f2909f82d,SPLIT,1997,Thiruvallur,,Thiruvallur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a8944c2a-ee83-49ef-b95a-c0df2427a22c,SPLIT,2007,,Surat,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
c85dbaff-0607-404c-96e4-0f2f26811191,SPLIT,2007,,Dantewada,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
df68e4ff-9a0d-45c0-8f03-138e50b22b2b,NEW_DISTRICT,1993,Rayagada,Koraput,Rayagada,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
e9801f6e-0552-47ed-a5bf-971783393482,SPLIT,2006,Samba,Jammu,Samba,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
3a2e6f51-fa77-488f-9890-9f770eb52793,SPLIT,2015,,Nowgong,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
67d1edb6-d6ef-411a-bb4a-a2db05491c92,NEW_DISTRICT,2012,Mungeli,Bilaspur,Mungeli,NO_SOURCE_GEOMETRY,Source district lacks physical geometry at event time.
91420061-858d-4ddb-a204-58f796671f4a,SPLIT,1997,Namakkal,Salem,Namakkal,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
9b52c649-4c9c-48c7-8549-95e991f16a18,SPLIT,2012,,Bilaspur,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a2faa7d4-0cdf-45cc-b410-4df034a7c7d4,SPLIT,1998,,Hoshangabad,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
daf29bd4-4acd-499a-ab5d-13753c0bf866,SPLIT,1980,,Siang,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f2b85cf3-4425-4bb4-9091-1ff56f10b623,SPLIT,2005,Mewat,Faridabad,Mewat,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f3bf8f76-3f54-48ba-9dff-5bf82227de3c,SPLIT,1994,Lakhisarai,Munger,Lakhisarai,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f877e647-7707-4cc0-ae30-38bf9fa7c5a5,SPLIT,1998,,Dhule,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
fad8a1e2-41ae-4d2c-9aa1-d9abc82f5b10,SPLIT,2006,,Doda,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
479bd657-df2b-4395-8dc0-c602a84d10da,SPLIT,2003,Alirajpur,Jhabua,Alirajpur,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
71d15e2e-ac80-4eb3-a533-ff748a080bf3,SPLIT,1987,South Goa,Diu,South Goa,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
a638752a-f852-48e5-95c3-46efce0a4ccf,SPLIT,1980,East Kameng,Kamle,East Kameng,NO_INTERSECTION,Geometries exist but do not spatially intersect.
aa420601-161f-419c-a64a-6ff4ef076526,SPLIT,2013,,Sabar Kantha,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
daf024e4-4c8f-481f-a4f0-4a2cba4d7576,SPLIT,2001,,Lower Subansiri,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
ee8bfbda-3841-49c2-a80b-4d5fd1c2b64f,SPLIT,1970,Ongole,Nellore,Ongole,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
f21c09dc-999f-42dc-b68f-c45a503865af,SPLIT,2014,,Thane,,MISSING_LINEAGE,Event lacks documented district relationships in lineage.
